,file_name,height,id,license,width,category_id,institution_id
42627,images/290/74/1697594.jpg,1000,1697594,0,681,29074,0
16055,images/080/52/36049.jpg,1000,36049,0,674,8052,0
25527,images/223/44/2107366.jpg,1000,2107366,0,681,22344,0
42472,images/279/37/1499973.jpg,1000,1499973,0,675,27937,0
10097,images/045/63/1966892.jpg,1000,1966892,0,666,4563,0
24059,images/347/86/1583299.jpg,1000,1583299,0,681,34786,0
32048,images/058/04/1360454.jpg,1000,1360454,0,666,5804,0
4634,images/601/96/231588.jpg,1000,231588,0,676,60196,0
31913,images/104/63/2120673.jpg,1000,2120673,0,681,10463,0
16824,images/419/13/145194.jpg,1000,145194,0,676,41913,0
42252,images/446/49/1885707.jpg,1000,1885707,0,676,44649,0
21971,images/219/87/332289.jpg,1000,332289,2,571,21987,4
5501,images/532/12/1789139.jpg,1000,1789139,0,681,53212,0
47035,images/560/97/1995323.jpg,1000,1995323,0,675,56097,0
27535,images/187/86/1684004.jpg,1000,1684004,1,666,18786,2
34913,images/459/46/1512388.jpg,1000,1512388,0,666,45946,0
26222,images/478/74/1272309.jpg,1000,1272309,0,681,47874,0
2553,images/438/27/882460.jpg,1000,882460,0,683,43827,0
3676,images/121/16/1655334.jpg,1000,1655334,0,667,12116,0
6277,images/285/94/389071.jpg,1000,389071,0,666,28594,0
41748,images/397/24/1674420.jpg,1000,1674420,0,671,39724,0
26681,images/462/67/432822.jpg,1000,432822,1,751,46267,2
2962,images/342/64/1109701.jpg,1000,1109701,0,680,34264,0
5940,images/103/15/1071611.jpg,1000,1071611,0,681,10315,0
19239,images/398/39/1798618.jpg,1000,1798618,0,671,39839,0
10301,images/638/24/712176.jpg,1000,712176,0,676,63824,0
24930,images/342/53/1942125.jpg,1000,1942125,0,676,34253,0
11656,images/478/64/757006.jpg,1000,757006,0,681,47864,0
45852,images/636/68/1904478.jpg,1000,1904478,0,705,63668,1
2379,images/030/64/467155.jpg,1000,467155,0,683,3064,0
34222,images/364/41/1906945.jpg,1000,1906945,0,680,36441,0
16942,images/090/47/277938.jpg,1000,277938,0,669,9047,0
14179,images/616/57/1172943.jpg,1000,1172943,0,678,61657,0
7771,images/284/65/1900837.jpg,1000,1900837,0,666,28465,0
21632,images/209/21/1895942.jpg,1000,1895942,1,747,20921,2
23514,images/299/17/1035777.jpg,1000,1035777,0,660,29917,0
10281,images/157/43/2077846.jpg,1000,2077846,0,666,15743,0
29045,images/202/50/1026267.jpg,1000,1026267,0,678,20250,0
1439,images/477/06/1897379.jpg,1000,1897379,0,676,47706,0
15042,images/069/32/2063209.jpg,1000,2063209,0,681,6932,0
45790,images/045/63/614661.jpg,1000,614661,0,666,4563,0
25234,images/102/48/1332088.jpg,1000,1332088,0,681,10248,0
31209,images/563/57/480685.jpg,1000,480685,0,670,56357,0
36587,images/050/09/842388.jpg,1000,842388,0,681,5009,0
30756,images/074/04/830277.jpg,1000,830277,0,680,7404,0
6248,images/536/24/1878753.jpg,1000,1878753,0,791,53624,3
15862,images/369/54/852881.jpg,1000,852881,0,678,36954,0
31354,images/339/23/674996.jpg,1000,674996,2,566,33923,4
22470,images/298/87/698085.jpg,1000,698085,0,671,29887,0
35027,images/074/69/1154220.jpg,1000,1154220,0,660,7469,0
4350,images/133/31/1427881.jpg,1000,1427881,0,676,13331,0
15728,images/145/46/536154.jpg,1000,536154,0,678,14546,0
4847,images/049/72/1556998.jpg,1000,1556998,0,678,4972,0
11754,images/337/54/1992366.jpg,1000,1992366,0,666,33754,0
29444,images/439/59/1267343.jpg,1000,1267343,0,678,43959,0
14526,images/143/61/1307609.jpg,1000,1307609,0,680,14361,0
19885,images/103/83/1468433.jpg,1000,1468433,0,681,10383,0
6923,images/470/66/2182661.jpg,1000,2182661,0,680,47066,0
18918,images/615/28/895782.jpg,1000,895782,0,683,61528,0
7108,images/170/42/991986.jpg,1000,991986,0,739,17042,3
27721,images/165/88/132462.jpg,1000,132462,0,683,16588,0
2003,images/254/97/967507.jpg,1000,967507,0,672,25497,0
25805,images/080/52/1272924.jpg,1000,1272924,0,674,8052,0
11054,images/138/25/2059423.jpg,1000,2059423,0,666,13825,0
27925,images/141/40/317906.jpg,1000,317906,0,678,14140,0
13663,images/234/25/1153628.jpg,1000,1153628,0,706,23425,0
8952,images/500/09/424691.jpg,1000,424691,0,678,50009,0
4434,images/381/99/1056991.jpg,1000,1056991,0,680,38199,0
27292,images/531/93/740950.jpg,1000,740950,0,681,53193,0
45253,images/176/24/265768.jpg,1000,265768,0,680,17624,0
23264,images/030/40/145406.jpg,1000,145406,0,666,3040,0
41509,images/313/38/2126901.jpg,1000,2126901,0,681,31338,0
33775,images/558/95/979344.jpg,1000,979344,0,678,55895,0
19355,images/324/53/555913.jpg,1000,555913,0,681,32453,0
43926,images/243/33/1352816.jpg,1000,1352816,0,673,24333,0
31734,images/363/49/1175166.jpg,1000,1175166,0,680,36349,0
31586,images/448/39/2132728.jpg,1000,2132728,2,564,44839,4
49256,images/040/87/166490.jpg,1000,166490,0,676,4087,0
10080,images/429/53/344070.jpg,1000,344070,0,666,42953,0
16029,images/020/01/1522720.jpg,1000,1522720,0,666,2001,0
21487,images/544/69/787179.jpg,1000,787179,0,680,54469,0
8269,images/223/50/1605693.jpg,1000,1605693,0,681,22350,0
19748,images/038/88/1105815.jpg,1000,1105815,0,680,3888,0
42265,images/025/04/185158.jpg,1000,185158,0,680,2504,0
46466,images/101/87/2245218.jpg,1000,2245218,0,681,10187,0
7382,images/060/16/268132.jpg,1000,268132,0,683,6016,0
24698,images/185/06/399206.jpg,1000,399206,0,678,18506,0
42673,images/204/27/1132927.jpg,1000,1132927,0,681,20427,0
15241,images/041/58/1299042.jpg,1000,1299042,0,681,4158,0
9909,images/606/57/1732741.jpg,1000,1732741,0,681,60657,0
25869,images/443/68/128029.jpg,1000,128029,0,681,44368,0
41350,images/615/57/882684.jpg,1000,882684,0,666,61557,0
32871,images/490/92/1104633.jpg,1000,1104633,0,681,49092,0
19054,images/056/59/415540.jpg,1000,415540,0,675,5659,0
36628,images/526/57/2135642.jpg,1000,2135642,2,561,52657,4
34965,images/227/15/975827.jpg,1000,975827,0,678,22715,0
45484,images/392/32/1559937.jpg,1000,1559937,0,666,39232,0
33449,images/557/66/1073059.jpg,1000,1073059,0,666,55766,0
17025,images/104/99/27828.jpg,1000,27828,0,681,10499,0
34020,images/067/68/1867055.jpg,1000,1867055,0,674,6768,0
1478,images/314/55/148381.jpg,1000,148381,0,681,31455,0
20436,images/313/96/569817.jpg,1000,569817,0,681,31396,0
18821,images/423/58/1426901.jpg,1000,1426901,0,698,42358,0
31507,images/546/87/1060233.jpg,1000,1060233,0,678,54687,0
12324,images/492/20/1812172.jpg,1000,1812172,0,671,49220,0
49206,images/007/60/270951.jpg,1000,270951,0,666,760,0
45709,images/607/91/735984.jpg,1000,735984,0,676,60791,0
27118,images/213/97/645478.jpg,1000,645478,1,751,21397,2
10013,images/252/29/1620095.jpg,1000,1620095,0,739,25229,3
21385,images/544/69/1820586.jpg,1000,1820586,0,678,54469,0
14233,images/432/75/516523.jpg,1000,516523,0,739,43275,3
39314,images/242/02/2084573.jpg,1000,2084573,0,676,24202,0
8230,images/624/75/140543.jpg,1000,140543,0,739,62475,3
378,images/344/99/1003356.jpg,1000,1003356,0,681,34499,0
2894,images/224/09/1650962.jpg,1000,1650962,0,681,22409,0
7002,images/338/54/152025.jpg,1000,152025,0,683,33854,0
12109,images/197/92/528225.jpg,1000,528225,0,681,19792,0
26022,images/093/86/117180.jpg,1000,117180,2,563,9386,4
39349,images/609/35/541314.jpg,1000,541314,2,564,60935,4
16598,images/163/98/366311.jpg,1000,366311,0,680,16398,0
11617,images/489/32/2083953.jpg,1000,2083953,0,678,48932,0
22086,images/412/15/996504.jpg,1000,996504,0,669,41215,0
4081,images/314/51/1155095.jpg,1000,1155095,0,681,31451,0
35419,images/175/20/621425.jpg,1000,621425,0,666,17520,0
40229,images/491/69/218660.jpg,1000,218660,0,678,49169,0
33796,images/623/55/879629.jpg,1000,879629,0,676,62355,0
3230,images/478/88/1330049.jpg,1000,1330049,0,681,47888,0
12856,images/530/72/1562382.jpg,1000,1562382,1,666,53072,2
25159,images/570/78/173724.jpg,1000,173724,0,681,57078,0
8719,images/341/24/1252206.jpg,1000,1252206,0,676,34124,0
595,images/053/25/1525815.jpg,1000,1525815,0,665,5325,0
32070,images/603/49/1281822.jpg,1000,1281822,0,680,60349,0
1313,images/201/51/179235.jpg,1000,179235,0,678,20151,0
15208,images/058/20/1705199.jpg,1000,1705199,0,672,5820,0
6836,images/053/91/767840.jpg,1000,767840,0,672,5391,0
23538,images/285/11/1448817.jpg,1000,1448817,0,681,28511,0
47426,images/243/21/1797191.jpg,1000,1797191,0,675,24321,0
36231,images/169/97/1463365.jpg,1000,1463365,0,739,16997,3
5758,images/147/06/567341.jpg,1000,567341,0,681,14706,0
7736,images/429/48/573982.jpg,1000,573982,0,739,42948,3
15359,images/079/93/1687185.jpg,1000,1687185,0,680,7993,0
6163,images/175/43/713567.jpg,1000,713567,0,675,17543,0
38939,images/003/72/600275.jpg,1000,600275,0,739,372,3
2591,images/406/55/1724878.jpg,1000,1724878,0,671,40655,0
45223,images/476/27/2038329.jpg,1000,2038329,0,666,47627,0
8693,images/029/35/2006203.jpg,1000,2006203,0,683,2935,0
29880,images/141/85/2245810.jpg,1000,2245810,0,673,14185,0
17823,images/043/19/513105.jpg,1000,513105,0,698,4319,0
9967,images/206/32/1813649.jpg,1000,1813649,0,666,20632,0
667,images/009/33/687922.jpg,1000,687922,0,675,933,0
30962,images/111/17/1703417.jpg,1000,1703417,0,681,11117,0
20082,images/624/57/472041.jpg,1000,472041,0,676,62457,0
9847,images/330/42/708365.jpg,1000,708365,0,676,33042,0
24791,images/583/88/864945.jpg,1000,864945,0,681,58388,0
39226,images/006/92/1332140.jpg,1000,1332140,0,681,692,0
40623,images/501/96/586991.jpg,1000,586991,0,671,50196,0
22723,images/297/97/1841241.jpg,1000,1841241,2,560,29797,4
47359,images/288/98/2128574.jpg,1000,2128574,0,676,28898,0
21036,images/152/62/825362.jpg,1000,825362,0,669,15262,0
20791,images/510/68/1778732.jpg,1000,1778732,0,668,51068,0
38123,images/086/72/1202405.jpg,1000,1202405,0,670,8672,0
47607,images/484/80/1168459.jpg,1000,1168459,0,666,48480,0
29146,images/334/12/1043011.jpg,1000,1043011,0,676,33412,0
15684,images/345/44/1060681.jpg,1000,1060681,0,681,34544,0
37373,images/106/90/379525.jpg,1000,379525,0,663,10690,0
12989,images/109/30/264856.jpg,1000,264856,0,683,10930,0
41789,images/552/98/383263.jpg,1000,383263,0,656,55298,0
3875,images/373/66/1901104.jpg,1000,1901104,0,666,37366,0
24237,images/045/99/1560393.jpg,1000,1560393,0,681,4599,0
31646,images/314/94/2185965.jpg,1000,2185965,0,676,31494,0
46367,images/622/17/1687926.jpg,1000,1687926,0,675,62217,0
28420,images/055/41/739257.jpg,1000,739257,0,676,5541,0
45493,images/418/77/1533659.jpg,1000,1533659,0,674,41877,0
23592,images/472/72/78277.jpg,1000,78277,0,680,47272,0
17391,images/330/01/1085762.jpg,1000,1085762,0,666,33001,0
12011,images/236/45/2200644.jpg,1000,2200644,0,733,23645,3
6542,images/111/65/757641.jpg,1000,757641,0,697,11165,0
17865,images/175/77/1296652.jpg,1000,1296652,0,666,17577,0
9128,images/559/80/1429481.jpg,1000,1429481,0,666,55980,0
15954,images/029/50/1963559.jpg,1000,1963559,0,681,2950,0
34374,images/206/59/248488.jpg,1000,248488,0,678,20659,0
13302,images/267/71/1859748.jpg,1000,1859748,0,666,26771,0
5321,images/353/88/1364220.jpg,1000,1364220,0,674,35388,0
29696,images/532/30/1633869.jpg,1000,1633869,0,681,53230,0
34781,images/506/09/203517.jpg,1000,203517,0,751,50609,1
42564,images/340/64/735047.jpg,1000,735047,0,681,34064,0
14080,images/090/99/1778747.jpg,1000,1778747,0,670,9099,0
26078,images/064/33/1668304.jpg,1000,1668304,0,666,6433,0
2722,images/532/49/1945035.jpg,1000,1945035,0,681,53249,0
35415,images/608/14/1440866.jpg,1000,1440866,0,666,60814,0
25688,images/348/30/1912539.jpg,1000,1912539,0,666,34830,0
47586,images/513/53/851705.jpg,1000,851705,0,680,51353,0
33405,images/535/51/3123.jpg,1000,3123,0,666,53551,0
41359,images/282/90/1363757.jpg,1000,1363757,0,671,28290,0
6518,images/038/26/1865540.jpg,1000,1865540,0,681,3826,0
1491,images/247/80/1667657.jpg,1000,1667657,1,747,24780,2
32087,images/596/52/654511.jpg,1000,654511,0,675,59652,0
17377,images/613/02/1390818.jpg,1000,1390818,0,666,61302,0
42841,images/120/56/285517.jpg,1000,285517,0,674,12056,0
22170,images/639/92/842178.jpg,1000,842178,0,673,63992,0
16458,images/433/69/2054745.jpg,1000,2054745,0,666,43369,0
2371,images/482/67/433340.jpg,1000,433340,0,666,48267,0
10917,images/391/86/1332459.jpg,1000,1332459,0,681,39186,0
11839,images/360/36/1222225.jpg,1000,1222225,0,676,36036,0
25954,images/562/36/669072.jpg,1000,669072,0,678,56236,0
200,images/361/02/2036909.jpg,1000,2036909,0,666,36102,0
25343,images/302/43/92162.jpg,1000,92162,1,751,30243,2
25490,images/006/99/1467346.jpg,1000,1467346,0,681,699,0
28075,images/034/10/318623.jpg,1000,318623,0,676,3410,0
42088,images/338/34/1092574.jpg,1000,1092574,0,675,33834,0
15014,images/368/74/241426.jpg,1000,241426,0,681,36874,0
36009,images/604/16/1691836.jpg,1000,1691836,0,680,60416,0
38121,images/288/64/34635.jpg,1000,34635,0,675,28864,0
43281,images/113/71/1299710.jpg,1000,1299710,0,595,11371,1
17829,images/075/50/1497570.jpg,1000,1497570,0,680,7550,0
31780,images/618/13/2243048.jpg,1000,2243048,0,666,61813,0
3539,images/100/31/64787.jpg,1000,64787,0,681,10031,0
28270,images/334/82/1580154.jpg,1000,1580154,0,676,33482,0
31194,images/512/53/292827.jpg,1000,292827,0,669,51253,0
23584,images/585/09/845560.jpg,1000,845560,0,676,58509,0
30527,images/632/29/1060275.jpg,1000,1060275,0,676,63229,0
35389,images/312/97/696173.jpg,1000,696173,1,751,31297,2
34204,images/186/87/746542.jpg,1000,746542,0,681,18687,0
10349,images/614/46/93775.jpg,1000,93775,0,681,61446,0
48195,images/553/83/954470.jpg,1000,954470,0,661,55383,0
16546,images/232/21/1728644.jpg,1000,1728644,0,675,23221,0
24950,images/353/18/683357.jpg,1000,683357,0,666,35318,0
35502,images/531/09/664663.jpg,1000,664663,0,678,53109,0
33865,images/098/64/1881595.jpg,1000,1881595,0,680,9864,0
4978,images/048/12/1072495.jpg,1000,1072495,0,678,4812,0
42351,images/365/78/307734.jpg,1000,307734,1,747,36578,2
26742,images/299/82/578945.jpg,1000,578945,0,681,29982,0
25695,images/186/98/623343.jpg,1000,623343,0,676,18698,0
28548,images/293/84/924309.jpg,1000,924309,0,683,29384,0
39257,images/305/78/1076665.jpg,1000,1076665,0,666,30578,0
26766,images/033/99/2236007.jpg,1000,2236007,0,676,3399,0
49769,images/352/61/1765732.jpg,1000,1765732,0,666,35261,0
43965,images/465/79/1373909.jpg,1000,1373909,0,688,46579,0
35976,images/181/54/1966528.jpg,1000,1966528,2,570,18154,4
6943,images/106/80/532456.jpg,1000,532456,0,675,10680,0
4296,images/542/27/1847840.jpg,1000,1847840,1,747,54227,2
21054,images/088/75/225274.jpg,1000,225274,0,666,8875,0
10311,images/100/51/840332.jpg,1000,840332,0,681,10051,0
8035,images/220/66/1205840.jpg,1000,1205840,0,678,22066,0
35900,images/431/01/416483.jpg,1000,416483,2,565,43101,4
818,images/532/19/846005.jpg,1000,846005,0,681,53219,0
42628,images/227/10/1560255.jpg,1000,1560255,0,678,22710,0
22164,images/487/87/151756.jpg,1000,151756,0,676,48787,0
40763,images/263/86/2214814.jpg,1000,2214814,1,747,26386,2
24304,images/253/74/101922.jpg,1000,101922,0,676,25374,0
35398,images/298/17/1675476.jpg,1000,1675476,2,568,29817,4
33271,images/529/21/1200383.jpg,1000,1200383,0,680,52921,0
26803,images/354/37/1688707.jpg,1000,1688707,2,563,35437,4
48645,images/282/31/1812275.jpg,1000,1812275,0,666,28231,0
30691,images/321/80/820417.jpg,1000,820417,0,683,32180,0
40834,images/228/72/122624.jpg,1000,122624,0,671,22872,0
19220,images/230/05/1174501.jpg,1000,1174501,0,666,23005,0
21678,images/265/65/1819153.jpg,1000,1819153,2,571,26565,4
39609,images/490/89/1142232.jpg,1000,1142232,0,666,49089,0
15088,images/581/91/1767201.jpg,1000,1767201,0,675,58191,0
20094,images/630/43/226334.jpg,1000,226334,0,676,63043,0
47502,images/180/72/733506.jpg,1000,733506,0,675,18072,0
8012,images/145/73/252407.jpg,1000,252407,0,681,14573,0
29675,images/281/97/1468711.jpg,1000,1468711,0,681,28197,0
8004,images/609/40/1605415.jpg,1000,1605415,2,579,60940,4
47243,images/540/40/1660509.jpg,1000,1660509,0,739,54040,3
42361,images/284/73/900990.jpg,1000,900990,1,751,28473,2
47112,images/051/11/1447440.jpg,1000,1447440,0,699,5111,1
45163,images/482/01/1427534.jpg,1000,1427534,0,673,48201,0
49236,images/565/41/1841315.jpg,1000,1841315,0,681,56541,0
27886,images/406/46/840434.jpg,1000,840434,0,667,40646,0
47495,images/520/21/1027895.jpg,1000,1027895,0,675,52021,0
40879,images/179/15/609294.jpg,1000,609294,0,680,17915,0
21418,images/079/68/137263.jpg,1000,137263,0,666,7968,0
19037,images/613/31/634045.jpg,1000,634045,2,567,61331,4
27491,images/574/85/1462627.jpg,1000,1462627,0,666,57485,0
24426,images/257/74/990080.jpg,1000,990080,0,680,25774,0
26422,images/101/07/586919.jpg,1000,586919,0,681,10107,0
16714,images/108/41/204498.jpg,1000,204498,0,666,10841,0
14280,images/342/53/80377.jpg,1000,80377,0,676,34253,0
12397,images/288/56/1094522.jpg,1000,1094522,0,676,28856,0
27029,images/431/05/1669614.jpg,1000,1669614,0,676,43105,0
21937,images/616/11/1721395.jpg,1000,1721395,0,674,61611,0
8214,images/640/21/182847.jpg,1000,182847,1,747,64021,2
45122,images/282/77/771135.jpg,1000,771135,0,683,28277,0
26644,images/615/62/2212861.jpg,1000,2212861,0,676,61562,0
40464,images/319/89/2136361.jpg,1000,2136361,0,671,31989,0
7209,images/446/31/1335502.jpg,1000,1335502,0,680,44631,0
4405,images/531/95/2212565.jpg,1000,2212565,0,681,53195,0
9267,images/594/49/271806.jpg,1000,271806,0,674,59449,0
42410,images/420/86/512083.jpg,1000,512083,0,686,42086,0
1482,images/574/59/988848.jpg,1000,988848,1,747,57459,2
19293,images/383/94/1139980.jpg,1000,1139980,0,675,38394,0
14633,images/543/91/1259582.jpg,1000,1259582,2,561,54391,4
4865,images/615/77/783645.jpg,1000,783645,0,680,61577,0
46514,images/570/80/405847.jpg,1000,405847,0,681,57080,0
14470,images/570/40/1194385.jpg,1000,1194385,0,681,57040,0
32307,images/628/88/677812.jpg,1000,677812,0,678,62888,0
46012,images/146/77/1279450.jpg,1000,1279450,0,681,14677,0
18989,images/100/56/1871449.jpg,1000,1871449,0,681,10056,0
22348,images/048/46/1137491.jpg,1000,1137491,0,666,4846,0
3793,images/252/29/1814735.jpg,1000,1814735,1,666,25229,2
46148,images/003/92/683235.jpg,1000,683235,0,739,392,3
19563,images/063/83/1822528.jpg,1000,1822528,0,681,6383,0
47870,images/206/23/1882639.jpg,1000,1882639,0,675,20623,0
10912,images/501/24/98668.jpg,1000,98668,0,666,50124,0
19936,images/338/77/1025460.jpg,1000,1025460,0,701,33877,0
18064,images/450/89/1201568.jpg,1000,1201568,0,678,45089,0
24743,images/200/54/978250.jpg,1000,978250,1,751,20054,2
32108,images/055/69/91768.jpg,1000,91768,0,675,5569,0
6622,images/415/01/1810906.jpg,1000,1810906,0,714,41501,3
30748,images/171/86/1572588.jpg,1000,1572588,0,739,17186,3
28141,images/157/55/1454767.jpg,1000,1454767,0,676,15755,0
31293,images/282/77/58327.jpg,1000,58327,0,671,28277,0
14874,images/493/08/323900.jpg,1000,323900,0,675,49308,0
33206,images/288/89/860420.jpg,1000,860420,0,666,28889,0
27771,images/099/42/339228.jpg,1000,339228,0,680,9942,0
31359,images/471/49/66777.jpg,1000,66777,0,677,47149,0
8872,images/077/35/744269.jpg,1000,744269,0,666,7735,0
44646,images/362/95/994501.jpg,1000,994501,0,678,36295,0
40871,images/419/63/256779.jpg,1000,256779,0,666,41963,0
150,images/616/29/678908.jpg,1000,678908,0,680,61629,0
14216,images/428/43/1435826.jpg,1000,1435826,0,666,42843,0
24926,images/439/89/520890.jpg,1000,520890,0,681,43989,0
48126,images/504/26/1809569.jpg,1000,1809569,0,666,50426,0
44098,images/213/37/264656.jpg,1000,264656,1,751,21337,2
25765,images/280/23/672928.jpg,1000,672928,1,666,28023,2
46600,images/478/16/1979307.jpg,1000,1979307,2,563,47816,4
49629,images/100/69/2123066.jpg,1000,2123066,0,681,10069,0
6665,images/511/70/2118781.jpg,1000,2118781,0,663,51170,0
44016,images/011/92/1031748.jpg,1000,1031748,0,676,1192,0
47744,images/473/58/1449159.jpg,1000,1449159,0,676,47358,0
43227,images/604/49/595849.jpg,1000,595849,0,711,60449,0
18021,images/059/66/917762.jpg,1000,917762,0,680,5966,0
6489,images/180/34/529677.jpg,1000,529677,0,675,18034,0
13830,images/478/64/1498021.jpg,1000,1498021,0,681,47864,0
24322,images/471/49/1953388.jpg,1000,1953388,0,681,47149,0
26153,images/163/50/306321.jpg,1000,306321,1,687,16350,2
7829,images/002/35/171838.jpg,1000,171838,0,739,235,3
46486,images/030/39/1643540.jpg,1000,1643540,0,666,3039,0
37849,images/250/94/882394.jpg,1000,882394,2,563,25094,4
30457,images/564/96/61136.jpg,1000,61136,0,666,56496,0
42168,images/418/95/859314.jpg,1000,859314,0,666,41895,0
17282,images/445/51/1295131.jpg,1000,1295131,1,747,44551,2
10646,images/247/87/1123384.jpg,1000,1123384,0,680,24787,0
49588,images/052/08/1059288.jpg,1000,1059288,0,678,5208,0
32961,images/631/68/1176945.jpg,1000,1176945,0,676,63168,0
46151,images/496/81/27371.jpg,1000,27371,0,681,49681,0
40470,images/027/41/235232.jpg,1000,235232,0,681,2741,0
230,images/261/87/1641791.jpg,1000,1641791,0,681,26187,0
5562,images/511/98/793322.jpg,1000,793322,2,605,51198,4
25541,images/114/38/787374.jpg,1000,787374,0,666,11438,0
19859,images/286/49/29665.jpg,1000,29665,0,676,28649,0
38336,images/605/72/982580.jpg,1000,982580,0,681,60572,0
36983,images/423/16/625016.jpg,1000,625016,1,747,42316,2
523,images/370/58/952115.jpg,1000,952115,0,683,37058,0
8127,images/454/17/491869.jpg,1000,491869,0,675,45417,0
36737,images/418/35/479357.jpg,1000,479357,0,678,41835,0
27702,images/493/63/1838405.jpg,1000,1838405,0,701,49363,0
47742,images/559/31/1428450.jpg,1000,1428450,0,675,55931,0
17094,images/273/45/377492.jpg,1000,377492,0,666,27345,0
28946,images/034/44/476677.jpg,1000,476677,0,681,3444,0
19394,images/226/21/1613712.jpg,1000,1613712,0,666,22621,0
32725,images/334/78/1999205.jpg,1000,1999205,0,684,33478,0
117,images/379/14/1738732.jpg,1000,1738732,0,666,37914,0
14502,images/426/69/362285.jpg,1000,362285,0,666,42669,0
12830,images/249/58/560416.jpg,1000,560416,1,696,24958,2
34008,images/091/17/1372009.jpg,1000,1372009,0,681,9117,0
19869,images/638/99/267802.jpg,1000,267802,0,676,63899,0
24137,images/479/60/1809098.jpg,1000,1809098,0,666,47960,0
3952,images/561/54/339351.jpg,1000,339351,0,676,56154,0
13788,images/122/96/281995.jpg,1000,281995,0,681,12296,0
266,images/044/11/1458548.jpg,1000,1458548,0,666,4411,0
24790,images/018/09/1104095.jpg,1000,1104095,0,665,1809,0
15273,images/602/17/188396.jpg,1000,188396,0,676,60217,0
17811,images/132/70/2055525.jpg,1000,2055525,1,751,13270,2
13701,images/142/88/1794965.jpg,1000,1794965,0,681,14288,0
47288,images/612/10/360783.jpg,1000,360783,0,681,61210,0
49827,images/117/79/418470.jpg,1000,418470,0,681,11779,0
32835,images/150/69/53903.jpg,1000,53903,0,632,15069,1
22057,images/086/69/1186859.jpg,1000,1186859,0,681,8669,0
40420,images/170/95/1715769.jpg,1000,1715769,1,747,17095,2
14483,images/219/51/43350.jpg,1000,43350,0,683,21951,0
28798,images/355/48/238345.jpg,1000,238345,1,747,35548,2
45485,images/541/89/2013449.jpg,1000,2013449,0,724,54189,3
25398,images/458/66/2250569.jpg,1000,2250569,0,678,45866,0
27384,images/491/27/918847.jpg,1000,918847,0,666,49127,0
49530,images/446/03/689716.jpg,1000,689716,0,676,44603,0
16057,images/157/76/1522348.jpg,1000,1522348,0,675,15776,0
2864,images/632/22/1770440.jpg,1000,1770440,0,683,63222,0
39649,images/007/41/1792396.jpg,1000,1792396,0,678,741,0
3373,images/092/49/50106.jpg,1000,50106,0,676,9249,0
193,images/626/17/116255.jpg,1000,116255,0,676,62617,0
24365,images/290/25/456.jpg,1000,456,0,666,29025,0
47739,images/627/77/1725471.jpg,1000,1725471,0,681,62777,0
14570,images/306/13/1755910.jpg,1000,1755910,0,666,30613,0
44789,images/617/05/2058153.jpg,1000,2058153,0,683,61705,0
2605,images/500/28/402399.jpg,1000,402399,0,676,50028,0
16660,images/201/39/1158242.jpg,1000,1158242,0,678,20139,0
25780,images/219/79/60724.jpg,1000,60724,0,675,21979,0
1225,images/616/37/594400.jpg,1000,594400,0,680,61637,0
23456,images/225/59/627388.jpg,1000,627388,0,678,22559,0
21765,images/238/46/583453.jpg,1000,583453,0,666,23846,0
19903,images/109/87/871768.jpg,1000,871768,0,684,10987,0
25097,images/427/90/1400712.jpg,1000,1400712,1,751,42790,2
32279,images/152/13/1747664.jpg,1000,1747664,0,666,15213,0
28909,images/232/32/1322962.jpg,1000,1322962,0,684,23232,0
24157,images/342/64/1739430.jpg,1000,1739430,0,680,34264,0
42650,images/212/15/2224423.jpg,1000,2224423,0,676,21215,0
10783,images/479/71/685270.jpg,1000,685270,0,678,47971,0
41578,images/215/33/966627.jpg,1000,966627,0,676,21533,0
29681,images/428/11/1271326.jpg,1000,1271326,0,666,42811,0
14430,images/251/86/32942.jpg,1000,32942,2,571,25186,4
41146,images/043/83/2152602.jpg,1000,2152602,0,707,4383,3
354,images/371/41/1002046.jpg,1000,1002046,0,666,37141,0
12815,images/490/19/1623401.jpg,1000,1623401,0,671,49019,0
12153,images/390/17/1174258.jpg,1000,1174258,0,678,39017,0
816,images/002/43/1185756.jpg,1000,1185756,0,739,243,3
15559,images/012/60/1752511.jpg,1000,1752511,1,747,1260,2
3518,images/124/20/307112.jpg,1000,307112,1,747,12420,2
38909,images/602/95/703866.jpg,1000,703866,0,739,60295,3
5098,images/627/88/949594.jpg,1000,949594,0,676,62788,0
9669,images/532/12/2011212.jpg,1000,2011212,0,681,53212,0
20587,images/170/49/696669.jpg,1000,696669,0,680,17049,0
27001,images/152/17/1687915.jpg,1000,1687915,0,666,15217,0
21052,images/262/26/1064623.jpg,1000,1064623,0,675,26226,0
20729,images/356/61/298763.jpg,1000,298763,0,681,35661,0
24687,images/171/81/1205894.jpg,1000,1205894,0,675,17181,0
42449,images/109/50/256909.jpg,1000,256909,0,676,10950,0
24101,images/576/02/2195571.jpg,1000,2195571,0,674,57602,0
16133,images/228/71/158189.jpg,1000,158189,0,671,22871,0
34223,images/268/00/2059790.jpg,1000,2059790,0,683,26800,0
46900,images/033/86/1404565.jpg,1000,1404565,0,675,3386,0
23372,images/013/04/1929748.jpg,1000,1929748,0,676,1304,0
45385,images/067/56/2189747.jpg,1000,2189747,0,674,6756,0
17959,images/376/55/257393.jpg,1000,257393,0,681,37655,0
